client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
9901800,40,10,57,female,2,202751.64,2,5
4225354,40,5,54,female,2,41508.32,0,3
2651141,38,10,42,female,2,69052.4,3,6
7612839,36,10,40,male,3,101282.37,6,9
9895052,42,10,68,male,2,52044.16,0,3
2147992,12,1,31,unknown,3,167377.55,6,9
3293746,14,10,77,female,4,705141.9600000001,4,7
8813652,24,5,52,male,2,26591.12,1,4
4450530,36,8,50,female,2,65386.06,1,4
6176788,10,0,58,male,3,333968.81,6,9
8214005,10,0,30,unknown,2,39072.07,1,4
1627521,12,1,37,unknown,3,115781.78,4,7
2761914,12,7,24,unknown,2,32252.61,6,9
5421639,26,0,34,male,2,79840.33,3,6
2530984,14,4,38,unknown,2,68804.48999999999,1,4
7487434,22,10,59,male,2,403205.56,1,4
1131760,8,10,62,unknown,2,27348.96,0,3
8689959,26,7,31,female,3,220819.32,6,9
6865176,30,7,28,male,3,295547.64,6,9
9885646,12,10,53,unknown,2,70815.12,4,7
7770671,10,9,63,unknown,2,55096.59,4,7
5425420,12,8,50,female,2,202393.37,3,6
9370903,26,10,28,male,2,116022.97,6,9
3839983,6,11,39,unknown,2,31714.67,3,6
9917115,14,10,66,unknown,3,86889.15,6,9
1260287,34,1,42,female,2,114986.22,0,3
2857759,46,8,72,female,2,107517.07,3,6
1939910,60,10,58,male,3,559941.76,6,9
5789598,18,8,29,male,2,82596.9,6,9
3864357,26,9,52,female,2,289768.98,2,5
5688471,24,5,42,female,2,47167.37,0,3
9833588,8,10,22,unknown,3,55944.34,6,9
2302824,38,8,56,male,2,29000.16,4,7
7567972,32,4,56,female,2,59318.63,0,3
7326955,6,10,67,unknown,2,40236.05,4,7
9940066,24,1,56,female,2,56658.56,0,5
4976299,18,1,40,female,2,79049.45999999999,2,5
5664043,26,3,50,female,2,412037.56,6,9
521225,28,4,50,male,2,181100.91,2,5
7203621,10,8,53,unknown,2,178897.95,4,7
5251384,46,0,68,female,2,255382.63,4,7
9677325,46,0,55,male,2,360504.45,6,9
316689,42,11,64,male,4,488424.29,3,6
7219944,42,6,26,male,3,59921.94,3,6
5293759,36,4,46,female,2,953670.78,4,7
2351870,34,2,44,female,4,140024.02000000002,6,9
2733202,22,11,42,male,2,139889.16999999998,0,3
1856181,16,10,62,female,2,60837.95,3,6
862897,14,0,36,unknown,2,55986.98,4,7
8148299,10,10,80,female,2,599335.0900000001,1,4
2606984,20,3,70,female,2,65949.70999999999,4,7
9112360,20,10,44,male,2,26629.13,2,5
346580,22,9,26,female,3,103758.72,6,9
1259481,12,3,24,unknown,3,62237.03,5,8
7379399,8,10,50,unknown,2,31674.5,0,3
7521803,56,0,44,male,3,39146.34,2,5
4825054,26,2,60,male,2,40070.16,6,9
6575899,28,6,38,male,2,83414.45999999999,6,9
4905164,18,1,65,male,2,541093.3,4,7
4266634,12,8,29,unknown,2,27612.74,6,9
301637,8,10,22,female,2,37098.33,1,4
8127212,22,1,38,female,4,272710.32,6,9
9217608,8,11,34,unknown,3,52900.73,0,3
8377551,8,11,26,unknown,2,43505.69,1,4
6782309,12,10,41,unknown,3,290197.47,5,8
9883785,16,1,50,unknown,2,109098.86,2,5
6305171,16,7,29,male,2,32880.619999999995,3,6
2544793,32,3,46,female,3,70125.11,0,3
2284157,10,10,45,unknown,2,344352.0,6,9
6853899,10,10,43,unknown,2,31991.89,0,3
5740867,28,1,38,female,2,51128.57,5,8
4814613,18,2,40,female,2,65734.33,1,4
7980278,24,1,36,female,2,54493.59,1,4
4254856,8,10,59,unknown,2,37013.08,1,4
578755,14,1,57,unknown,2,492169.61,6,9
6933882,42,1,49,male,2,159362.62,6,9
3029208,36,2,56,male,2,53717.7,6,9
9292933,8,9,22,unknown,2,31710.46,2,5
6940180,30,5,58,female,2,81976.73,0,3
7971052,28,3,43,male,2,28550.59,2,5
8274603,30,8,56,male,2,316754.26,3,6
1559905,20,5,38,female,2,41270.05,0,3
5173793,14,10,28,unknown,2,23801.11,2,5
6670228,54,10,70,male,3,822359.14,6,9
1671845,22,11,30,male,2,44697.45,1,4
1097270,8,10,32,unknown,2,37391.9,4,7
9938688,22,4,34,female,2,34200.04,6,9
3906238,46,10,72,male,3,297445.42,3,6
1381379,46,6,60,female,2,26527.85,2,5
5117714,46,1,62,female,3,307434.97,4,7
847990,42,9,73,male,3,1012766.85,6,9
1377697,42,6,54,female,3,173095.62,5,8
743170,40,7,58,male,2,138316.32,2,5
1437753,18,0,35,male,2,119993.63,6,9
7723505,22,11,52,female,2,51359.91,1,4
6902554,26,5,34,male,2,24214.88,0,3
957541,22,10,55,female,2,95868.44,0,3
5226745,8,0,61,female,2,660157.7300000001,1,7
5396558,8,10,57,male,2,57039.3,4,7
9688017,20,1,26,male,2,81390.51999999999,4,7
5085663,66,0,76,male,2,362581.68,3,6
7396152,30,10,87,female,2,63827.04,3,6
6928557,8,9,32,male,2,159132.07,6,9
7598094,30,1,76,female,2,39850.16,4,7
6405208,8,10,28,unknown,2,33786.619999999995,6,9
8597536,30,7,50,male,2,42432.59,0,3
6763636,14,8,60,unknown,2,34374.509999999995,0,3
4790831,22,3,70,male,6,673658.9400000001,6,9
2071121,12,8,26,unknown,3,37069.79,4,7
590336,14,0,26,unknown,2,48327.12,0,3
8606507,14,4,58,male,2,265286.35,4,7
3247283,12,7,32,unknown,2,27919.28,4,7
6448530,8,11,56,unknown,2,43298.48,6,9
9397101,10,9,62,unknown,2,643388.4800000001,6,9
3732770,12,0,34,unknown,3,57928.51,1,4
2969524,28,10,42,male,2,129252.75,0,3
8848698,12,1,34,unknown,2,184925.94,6,9
1866710,14,4,24,unknown,2,28578.02,3,6
6058229,52,3,48,male,4,350414.63,2,6
2590512,8,3,50,unknown,2,60832.57,1,4
9658480,30,8,36,male,2,85777.17,1,4
625038,6,4,58,female,3,43675.42999999999,1,4
3725634,10,7,28,unknown,2,33787.5,5,8
2798458,28,10,42,male,2,31611.5,1,4
7036316,66,2,62,female,2,92542.53,1,4
6332012,26,9,45,female,2,50313.71,3,6
628058,80,4,62,unknown,2,219722.01,4,7
7571228,32,4,30,male,2,30041.55,0,3
3806379,20,6,52,female,2,35852.56,3,6
4479167,24,10,35,female,3,202817.19,4,7
6034953,42,6,47,female,2,105294.6,6,9
1654715,30,9,54,female,4,439603.21,3,6
7996632,14,1,56,unknown,2,300221.36,4,7
9164450,12,11,22,unknown,2,35506.21,4,7
1246546,10,0,44,unknown,2,23962.24,0,3
1631795,24,5,26,female,2,25385.49,6,9
9681169,18,11,34,male,2,56791.33,3,6
9886721,8,10,50,unknown,2,46933.38,0,4
2484785,20,3,68,male,2,61787.89,6,9
7548592,12,7,25,unknown,2,54436.32,6,9
4404939,28,2,56,male,2,112731.22,0,3
1263818,22,6,62,female,2,109960.77,3,6
1610544,16,10,70,male,3,58194.43,2,5
341429,14,9,48,unknown,3,69318.26,6,9
8331994,48,1,42,male,3,95426.58,3,6
5172392,46,5,34,male,2,51787.41,1,4
8148127,44,10,58,male,2,542490.06,4,7
3433998,12,11,40,unknown,2,36595.83,1,4
7715715,28,10,32,female,2,94053.89,6,9
6519864,12,2,31,male,2,116440.88,1,4
5471281,32,10,56,female,2,68954.91,6,9
1365573,32,1,47,female,2,85304.04000000001,0,3
7301705,26,2,49,male,2,24537.32,1,4
7331806,14,2,50,unknown,2,120278.28,2,5
3406078,14,0,63,unknown,2,170587.55,1,4
732599,10,5,54,unknown,2,89552.25,2,5
2329010,10,8,31,male,2,53878.06,0,3
6394297,14,7,45,unknown,3,127210.34,6,9
2601807,12,10,64,unknown,2,33459.95,3,6
1511490,22,0,40,male,2,81033.53,4,7
429351,18,1,48,male,2,305317.41,5,8
3761836,8,10,56,unknown,2,55482.87,1,4
3399237,10,8,22,unknown,2,25311.61,6,9
1101942,28,7,68,male,2,61897.74,5,8
134164,8,10,40,unknown,2,30632.39,1,4
5477208,12,0,24,unknown,2,54029.66,6,9
6649391,32,11,70,male,2,86173.35,5,8
5165430,32,3,72,female,2,480249.07,1,4
2340168,10,11,28,unknown,2,34679.85,2,5
2937318,58,0,31,male,3,79709.33,2,5
3084284,24,0,59,female,2,128577.85,5,8
684181,14,11,51,unknown,2,193263.09000000003,3,6
6960924,12,11,58,unknown,2,206463.2,2,5
4217313,12,7,24,unknown,3,72676.73999999999,2,5
7016758,52,7,57,female,2,313282.53,0,3
995510,18,11,41,male,2,38455.22,3,6
7174415,24,1,50,female,2,110406.73,4,7
743037,10,11,60,unknown,3,400159.5,5,8
7673881,30,10,43,male,2,36474.05,6,9
5420210,12,9,42,unknown,3,87340.35,1,4
4946270,16,10,32,female,2,41204.23,1,4
6285002,30,3,34,female,2,45431.77,0,3
976192,12,11,40,unknown,2,32387.86,1,4
9516496,18,5,51,female,2,85615.82,5,8
4223910,28,7,56,female,2,30108.88,0,3
639921,24,6,32,female,3,210093.41,4,7
6669562,10,10,52,unknown,2,40955.15,2,5
4297435,48,6,56,female,3,324208.02,6,9
6609008,46,1,52,female,2,25066.23,4,7
7517429,42,5,54,unknown,2,96064.75,3,6
8771993,40,10,41,unknown,3,152512.28999999998,3,7
4718349,36,1,22,male,2,115338.26,5,8
8383454,16,8,28,unknown,2,98906.91,2,5
1919346,16,7,33,unknown,3,53880.21,6,9
89693,22,10,36,male,3,84456.48,5,8
2628332,6,5,26,unknown,2,30255.61,3,6
2788414,12,10,52,unknown,2,46962.81,1,4
5434066,12,10,28,unknown,2,31375.0,6,9
3429239,26,11,58,female,2,91217.56,6,9
1286454,30,9,44,male,4,963681.64,6,9
4494220,16,10,25,male,2,79109.84,2,5
631044,12,11,27,unknown,2,30497.76,5,8
8765017,8,11,32,unknown,2,27874.88,0,3
7350449,14,2,40,unknown,2,26747.58,0,3
5527784,16,1,32,unknown,2,35647.63,0,3
9054200,20,1,56,female,2,24287.44,1,4
7058602,24,6,54,female,3,221433.43,0,3
1664458,8,10,24,unknown,2,45075.48,4,7
1788956,26,10,48,male,2,144913.84999999998,0,3
268908,18,9,51,male,2,62191.14,5,8
4174800,54,11,50,male,4,159151.0,6,9
6413727,28,6,56,male,2,593187.7200000001,5,8
9575548,28,8,52,female,2,83711.13,1,4
6238744,30,9,56,female,2,44101.7,3,6
2822255,16,8,32,male,2,31797.99,3,6
7122737,8,10,42,unknown,2,25786.33,0,3
6740178,52,2,68,female,2,37624.25,3,6
4095697,28,8,54,female,2,33754.869999999995,0,3
358827,14,9,36,unknown,2,47908.76,0,3
2025451,6,11,26,unknown,2,38870.85,1,4
4199359,20,5,28,unknown,2,43118.74,6,9
1205921,62,1,84,male,2,352644.14,6,9
6781497,12,8,62,unknown,2,260143.7,0,3
5971471,12,0,63,unknown,2,74552.1,1,4
9815282,14,1,60,unknown,2,46751.31,6,9
8892267,26,9,60,female,2,65667.35,4,7
3329726,16,0,23,unknown,2,52856.76,0,3
5326567,26,7,60,female,2,58711.42,1,4
8364922,14,0,61,unknown,2,32796.46,0,3
1168552,16,11,32,female,2,79316.19,6,9
4998916,26,0,66,male,2,41421.96,1,4
8549209,24,7,50,female,2,26722.42,5,8
2304444,18,1,45,female,3,30139.62,4,7
3289328,20,1,55,male,2,164946.55,2,5
4857404,14,4,74,unknown,2,117390.6,5,8
132547,16,11,55,female,2,302203.09,0,3
8404411,24,1,60,female,2,174008.64,6,9
9939805,22,3,51,male,3,2498185.18,6,9
4980713,32,1,50,male,2,121630.62,6,9
273872,50,6,22,male,2,26465.04,0,3
927541,48,5,60,female,3,380237.88,6,9
8815636,46,8,52,male,3,235377.71,1,4
5133549,42,6,38,male,3,251632.49,6,9
2671815,38,4,33,female,3,36823.47,5,8
3274136,30,11,66,female,2,87092.6,1,4
5938853,24,9,40,male,2,43082.55,1,4
1190149,12,11,58,unknown,2,26124.2,2,5
741246,26,1,55,female,2,139111.03,1,4
1436711,22,10,20,male,2,83040.36,6,9
1726666,20,10,58,female,2,30309.0,1,4
6169715,56,8,51,male,3,300307.96,5,8
3597060,12,10,56,unknown,2,48377.47,0,3
2268780,22,9,52,female,3,189887.21,5,8
1984136,54,9,70,male,3,212121.88,4,7
9441056,10,9,37,unknown,2,23835.81,1,4
5216939,8,11,50,unknown,2,54706.73,5,8
5262119,46,9,54,female,2,442036.6,1,4
1067510,26,11,50,male,2,35259.16,2,5
3659186,10,6,52,unknown,2,41007.86,2,5
4867615,26,2,62,male,2,546170.58,0,3
1357942,10,8,28,female,2,33285.52,1,4
7272106,14,10,66,unknown,2,29901.11,1,4
4422811,26,4,47,female,2,166218.86,3,6
3111038,8,9,52,female,2,46718.72,2,5
1089812,8,8,63,male,2,41163.72,6,9
8504603,16,2,48,female,2,27042.94,6,9
399065,56,8,72,female,3,517088.04,0,3
3306516,18,10,22,female,4,43667.51,0,3
4419243,26,11,30,female,2,30580.49,0,3
5780472,10,11,38,unknown,2,38215.05,4,7
7996704,24,7,38,male,2,26286.31,1,4
994588,16,6,60,unknown,2,57980.08,1,4
7674595,52,2,52,female,2,211635.28,2,5
8545156,12,10,58,unknown,2,83138.12,6,9
3963765,10,7,42,unknown,2,39095.0,2,5
6822246,74,1,65,female,2,215769.87,3,6
8341199,44,0,68,female,2,273429.59,3,6
4797173,42,9,58,male,2,27227.01,6,9
5090376,42,6,48,female,2,62576.84,2,5
5583950,42,1,76,male,4,296577.31,6,9
3831506,44,4,50,female,3,68182.0,1,4
7810411,10,9,71,unknown,2,104727.08,6,9
5079554,56,8,70,female,3,621112.93,4,7
8248501,14,11,32,unknown,2,32766.63,0,3
8384969,20,9,43,female,2,291942.28,1,4
5505565,28,1,28,male,2,29393.52,0,3
6744278,10,6,56,male,3,38820.6,0,3
9178158,26,10,38,female,2,132184.55,5,8
8014657,22,10,30,female,2,92772.43,0,3
8692513,16,11,22,male,3,54659.49,1,4
1013414,16,11,27,male,2,32221.28,0,3
1849371,8,10,38,unknown,2,30667.11,0,3
6774933,12,2,24,unknown,3,137213.39,6,9
6425263,8,11,20,unknown,2,42547.57,6,9
6986475,26,5,30,female,2,44984.05,3,6
8976108,20,2,44,male,2,107397.09,3,6
1277746,28,1,65,male,2,385193.5,1,4
5475328,52,6,26,male,2,112176.39,0,3
2092631,18,2,76,male,2,46948.94,1,4
3731776,30,10,58,male,2,183347.46,4,7
3831672,54,0,44,female,2,279537.62,0,4
9457052,10,3,52,unknown,2,273878.69,2,5
4238081,24,10,34,female,3,122958.03,6,9
506333,18,0,36,male,3,102751.45,2,5
4518527,12,8,53,unknown,2,60335.03,2,5
1329020,26,3,50,female,2,46849.71,2,5
3886418,8,10,51,unknown,2,29990.22,1,4
8460140,32,2,54,male,3,92975.02,6,9
4924821,20,4,62,female,2,101937.48,0,3
7460419,22,8,29,male,2,40543.0,6,9
2199516,26,8,66,male,2,38977.88,0,3
4604763,20,10,38,female,3,101468.0,6,9
5328209,28,9,50,male,2,32684.38,0,3
7869458,20,10,34,female,2,34093.1,2,5
2496055,16,2,51,unknown,2,90148.25,0,3
3481694,12,5,28,unknown,2,60756.09,6,9
2722729,22,11,38,female,2,122313.48,0,3
2456244,8,10,48,unknown,3,37247.53,0,3
9215572,12,4,26,unknown,2,35062.23,3,6
3273879,54,1,63,female,3,382053.19,2,6
3647,30,10,63,female,2,154244.15,4,7
4653071,10,6,44,unknown,2,41458.77,3,6
1186455,34,8,44,male,2,34841.45,4,7
4263526,22,11,34,female,2,65071.76,6,9
3710094,28,2,44,male,2,55705.99,6,9
1117619,44,10,56,female,2,27244.94,1,4
2191227,42,2,46,female,2,127827.62,6,9
5352734,40,11,70,female,3,238005.23,6,9
8678456,10,0,24,unknown,2,113514.43,2,5
7541656,24,1,66,female,2,59234.3,1,4
6935209,16,0,52,unknown,2,183458.09000000003,1,4
385052,10,11,28,unknown,3,54756.82,6,9
3921085,8,10,28,unknown,2,31188.62,6,9
9595233,12,10,54,unknown,3,64521.21,3,6
5225492,28,10,32,male,4,413482.64,2,5
7148673,16,10,44,male,2,78541.11,5,8
9455842,30,6,74,female,2,56145.53,2,5
8040052,8,11,66,female,2,29759.82,3,6
8413298,16,1,28,unknown,2,28884.69,1,4
436352,28,11,69,female,2,2937521.65,5,8
8162066,12,9,38,male,2,263909.32,6,9
9041483,36,6,50,male,2,72583.81,3,6
5347718,14,8,32,unknown,2,34417.34,0,3
866712,10,8,67,unknown,2,38448.12,3,6
5650729,28,7,36,male,3,154449.41,2,5
547427,32,5,46,male,2,35238.82,0,3
8991599,28,10,46,female,3,165827.26,5,8
2274475,22,0,60,female,2,66733.56,5,8
9750488,28,11,44,male,2,38043.48,1,4
9033815,28,9,28,male,2,29717.55,2,5
708099,28,10,42,female,2,147011.11,0,3
3141131,8,11,56,unknown,2,27059.18,3,6
9330958,24,2,34,female,2,98745.38,3,6
9111859,12,3,20,unknown,4,142555.28999999998,5,8
3931309,20,9,56,female,2,75489.45,0,3
8734295,12,11,56,unknown,3,47147.2,6,9
714613,54,0,58,female,2,1024987.48,5,8
8787521,16,2,24,unknown,2,38704.71,0,3
9586826,10,7,26,unknown,2,50891.76,6,9
9113602,18,0,48,male,2,36975.71,6,9
8305136,16,0,47,unknown,2,200196.92,4,7
6134357,26,2,26,male,3,113570.67,6,9
6636812,16,6,24,unknown,2,28940.73,6,9
6376046,24,9,29,male,2,25669.1,4,7
7174211,12,1,56,unknown,2,45987.01,6,9
5864969,10,5,29,unknown,2,32227.75,6,9
2444815,18,3,58,unknown,2,38023.34,6,9
8053145,56,6,53,male,3,481855.75,6,9
5707484,16,8,58,male,2,79026.14,3,6
3753901,46,1,52,male,2,126000.02,3,6
2959614,44,10,22,male,2,42647.42999999999,2,5
3081216,44,1,52,male,2,201268.81,2,5
7300229,44,0,71,female,2,31830.24,2,5
395018,42,9,59,male,3,204941.94,4,7
3914703,32,4,72,male,2,881347.8400000001,6,9
7251333,24,9,64,female,2,65117.8,2,5
1236186,32,0,68,male,3,321145.87,3,6
3189211,10,6,22,unknown,2,33057.77,3,7
4613590,10,0,55,unknown,2,73016.1,3,6
5588167,8,9,29,unknown,3,59708.98,3,6
5718767,32,2,68,male,2,431788.9,1,4
5525477,30,7,46,male,2,64168.49,2,5
861217,32,0,52,female,2,34615.35,0,3
5892672,16,7,29,female,2,29013.94,1,4
8006067,24,11,40,male,3,82039.86,6,9
8038190,28,2,66,female,2,27327.32,5,8
7297859,14,2,28,unknown,2,59277.01,3,6
7302865,12,9,26,unknown,2,40823.08,1,4
2052157,24,5,36,male,2,100149.3,0,4
5604822,26,0,44,male,2,61780.76,6,9
9475518,12,8,24,unknown,2,64448.3,0,3
5950382,22,6,44,male,2,35819.369999999995,4,7
9723608,16,2,32,unknown,2,72266.01,5,8
8908639,26,7,60,male,2,357704.6,1,5
5522530,16,10,46,female,2,77089.14,0,3
5692083,16,0,66,unknown,2,27263.63,1,4
4928864,16,8,40,female,3,149905.27000000002,3,6
5244645,52,1,61,female,3,310277.58,2,7
9112702,20,11,60,female,2,60481.22,1,4
4472811,10,6,31,unknown,2,28947.03,1,4
3994136,12,11,26,unknown,2,24241.73,0,3
482558,22,8,76,male,2,81172.98,0,3
7519549,34,1,64,male,2,73118.64,4,7
6441802,24,5,57,female,2,168570.41999999998,4,7
7495325,20,3,50,male,2,257354.53,1,4
3575743,10,5,33,unknown,2,29368.7,4,7
6295124,14,3,72,unknown,2,255300.24,2,5
9642367,10,5,78,unknown,2,70221.32,6,9
2501468,20,10,51,male,4,72355.41,2,5
3485651,24,0,69,male,3,231175.28,3,6
120351,8,8,30,unknown,2,91840.51,6,9
2287462,32,1,42,female,2,56819.7,2,5
8214483,30,2,39,male,2,32399.47,2,5
580208,12,10,62,unknown,2,28023.77,0,3
4218860,30,9,60,male,2,28858.0,0,3
8907499,14,1,36,unknown,3,61223.77,3,6
1665790,50,4,56,female,2,26420.8,1,4
4262740,46,5,28,male,3,738996.6000000001,5,8
7369619,42,10,74,male,2,170273.66999999998,2,5
952435,42,4,64,male,2,347443.16,5,8
1070949,42,4,64,female,2,113746.4,6,9
1106136,42,3,72,female,2,81198.45,0,3
9646284,42,2,39,male,2,132378.75,5,8
8596397,42,2,26,female,2,48226.59,2,5
9057739,40,5,48,female,2,45896.57,1,4
1406777,38,10,28,male,2,83231.97,1,4
7141944,38,2,50,male,3,50090.02,4,7
9406998,42,3,65,female,3,332232.96,6,9
2586304,36,11,32,unknown,3,62988.09,3,6
8207559,34,5,41,male,3,100290.93,0,3
2273603,26,11,46,female,2,48507.36,1,4
8392344,68,11,62,female,3,2354002.43,4,7
8552526,14,11,63,unknown,2,359295.55,6,9
6936319,10,0,39,unknown,2,28883.58,6,9
9546928,24,8,28,female,2,31315.99,6,9
9218641,18,9,52,male,2,36479.17,1,4
3863399,36,7,71,male,2,209949.52,2,5
2397115,12,10,32,unknown,2,35661.98,1,4
7111036,20,6,30,unknown,2,30068.26,0,3
944089,16,6,36,unknown,3,45048.35,1,4
8988125,30,6,54,female,2,116110.37,1,4
4204215,16,11,28,male,2,72521.83,6,9
2402375,10,11,22,unknown,2,38689.95,0,3
4386339,14,1,60,unknown,2,25793.66,0,3
1245517,8,10,28,unknown,2,30734.51,6,9
1031274,14,10,66,male,2,278101.46,3,7
1347359,6,8,30,male,2,141297.22999999998,6,9
8196373,28,1,50,male,2,87391.93,6,9
2408649,12,0,44,unknown,2,63484.97,1,4
3789134,16,7,62,male,2,30196.31,6,9
5093726,16,10,53,male,2,60859.21,2,5
3796389,12,9,78,unknown,2,455910.97,4,7
1251676,8,6,68,male,2,215910.16,5,8
1505791,12,3,64,female,2,49317.78,2,5
4649532,8,8,62,female,3,75566.01999999999,5,8
1086000,24,2,40,female,2,27908.72,0,3
4789377,18,0,63,male,2,430498.99,6,9
1653342,10,6,62,unknown,2,214284.37,6,9
574136,16,2,42,unknown,3,63956.86,2,5
2230146,30,9,40,female,2,26177.14,3,6
5437696,10,10,67,male,2,1340765.13,2,5
6928355,8,11,24,unknown,2,36492.9,0,3
7293853,40,0,60,male,2,605205.78,0,3
2412181,10,10,32,unknown,2,42726.47,4,7
3821408,30,1,54,male,2,157724.55,6,9
3478652,14,2,72,unknown,2,455941.17,2,5
9169459,4,9,60,unknown,2,26814.29,2,5
2584029,18,11,67,unknown,2,174923.09999999998,4,7
3181564,8,8,72,unknown,2,71262.01,6,9
400621,8,8,29,unknown,2,48269.75,6,9
4992834,10,7,31,unknown,2,25267.07,2,5
5814124,50,4,44,male,3,2356726.83,6,9
7212071,44,4,64,female,2,32667.12,2,5
6833535,44,0,35,female,2,83967.87,1,5
8534233,42,10,47,female,2,125072.02,4,7
8880791,42,10,68,male,3,118500.2,4,7
2406034,42,5,28,female,2,90767.73,6,9
3169491,40,4,42,female,2,46825.95,1,4
2527405,20,9,43,female,2,48686.28999999999,0,3
9738042,26,9,45,female,2,44671.6,0,3
5342509,14,7,28,unknown,2,56690.65,6,9
6063554,14,1,24,male,2,31608.82,6,9
7529460,8,10,20,unknown,2,31301.07,2,5
7203853,44,3,50,male,2,100762.17,5,8
8049996,26,5,62,male,2,35958.0,6,9
6046741,18,7,46,male,2,26963.4,0,3
9089260,26,6,40,male,2,33886.509999999995,2,5
9374016,52,7,88,male,2,402193.15,6,9
3958645,20,6,53,female,3,67208.26999999999,2,5
1318988,30,2,34,female,2,29702.66,0,3
2733707,18,1,36,male,3,195839.67,6,9
5791120,26,10,33,male,2,38618.82,1,4
4134088,24,10,46,female,2,96846.13,5,8
8238138,34,8,55,female,2,63596.01,0,3
2842485,12,6,28,unknown,2,24636.85,6,9
5090001,6,10,67,unknown,2,428434.01,4,7
5777985,20,10,31,male,2,62274.67,1,4
805850,28,11,30,female,2,42996.48,1,4
7421288,32,0,33,female,2,80225.42,5,8
451443,8,11,46,unknown,2,31665.48,0,3
4514596,28,10,42,female,2,94184.5,1,4
7928118,16,3,39,unknown,2,83362.86,0,3
9119414,14,1,32,unknown,2,55657.77,6,9
8300275,12,11,44,unknown,2,280903.99,6,9
6047255,22,1,60,male,3,121160.37,6,9
336903,24,4,72,male,2,55417.92,6,9
2879592,66,1,80,unknown,2,43787.63,2,5
5975067,18,4,60,male,3,984371.07,6,9
1607526,30,11,50,male,3,1063685.2,5,8
4518019,14,3,60,unknown,2,51218.26,2,5
1377639,28,11,66,female,2,46575.28999999999,0,4
2819742,22,10,64,female,2,122128.69,1,4
7938926,12,10,21,unknown,2,30365.42,0,3
3176103,18,1,74,female,2,176462.61,0,4
852615,10,9,26,male,2,35710.3,6,9
1470768,28,6,58,male,2,102768.88,0,3
2992443,12,2,30,unknown,2,59906.79,2,5
9477401,30,11,46,male,2,71620.07,1,4
161771,12,7,37,unknown,2,38336.1,1,4
2782820,26,4,66,female,2,79882.98999999999,2,5
8614932,24,0,34,male,2,37035.12,4,7
3194023,46,10,46,male,3,262259.94,6,9
6116444,48,9,59,male,2,542801.59,6,9
5380629,48,9,20,unknown,2,47652.32,3,6
9132749,46,9,56,female,2,40015.24,5,8
5908353,46,5,74,male,4,423713.95,6,9
6492992,46,0,44,male,3,276565.03,6,9
6779709,42,11,43,male,3,228899.9,6,9
8843800,44,4,66,male,3,26539.18,0,3
3933442,42,6,38,female,3,211422.41,4,7
5794080,38,11,57,male,3,179654.47999999998,2,5
1806750,34,10,56,female,3,502197.55,6,9
2044436,10,8,29,unknown,3,121126.6,6,9
6791344,16,7,36,unknown,2,76953.09,0,3
3961852,10,6,26,unknown,2,88944.66,6,9
5537155,18,5,26,unknown,2,25380.34,1,4
7150043,12,4,28,male,4,39354.81,6,9
4106308,36,0,50,male,2,495469.58,6,9
9448266,30,1,43,female,2,33561.759999999995,0,3
7383801,24,11,52,male,3,40348.21,1,4
1262019,30,1,64,female,2,24142.56,1,4
154640,30,7,38,female,2,148604.08000000002,0,3
8073817,20,7,39,female,2,46496.1,2,5
5090965,16,10,66,male,2,29972.63,0,4
6615993,32,5,48,male,2,37648.95,4,7
8653749,24,3,32,male,3,41045.1,5,8
5870289,14,10,60,unknown,2,54622.85,1,4
4585362,30,9,70,male,3,87056.64,6,9
6838075,20,10,31,male,2,76394.33,3,6
6418806,34,0,51,female,2,223442.17,4,7
6890085,18,1,84,female,2,217332.08,0,3
7319328,22,10,50,female,2,33801.509999999995,1,4
1292757,24,9,34,male,2,41665.83,1,4
7336628,32,0,54,male,2,84799.45,0,3
5569747,8,8,38,unknown,2,28896.68,2,5
3635775,8,6,28,female,2,29519.3,0,3
2395779,60,1,28,female,2,68389.38,6,9
8665346,30,7,64,male,2,275944.41,2,5
8695030,20,4,32,female,2,387349.09,3,6
3961904,10,1,70,female,2,89432.73,3,6
4536886,36,5,53,female,2,172556.78999999998,5,8
1920117,32,10,42,male,2,40360.71,1,4
7952166,28,0,32,female,2,41616.55,4,7
644449,10,9,40,unknown,2,33790.57,1,4
2268089,12,10,67,unknown,2,44365.14,5,8
7236151,52,1,62,male,3,286084.25,4,7
3111768,8,11,22,unknown,2,37351.64,4,7
6244963,10,11,36,unknown,2,52328.74,2,5
4228011,12,2,20,unknown,2,40140.76,2,5
3195967,20,8,50,male,2,98196.98,1,4
1899577,28,0,32,male,2,73304.97,0,3
6440180,10,5,26,unknown,2,46570.02,4,7
3749182,28,0,35,male,2,32907.29,0,3
9733386,20,9,65,female,2,150694.9,4,7
9345807,30,3,67,male,2,79985.23,1,4
6436966,26,6,55,unknown,2,42480.65,1,4
658038,16,10,48,male,2,142023.0,1,4
5757524,30,9,46,male,2,59305.83,2,5
